,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1079922,24.7,7.0,84214,24,23,ack,55,-------,8,2611,16090,884950,server1,Router,9.142013,9.142013,9.152016,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,9.142013,9.172022,1.030051,50.059851,Smurf
1080231,19.1,24.39,558469,23,24,cbr,1000,-------,40,2933,6250,6250000,Router,server1,48.48489,48.485733,48.495813,0.000843,124.940628,124941.0,1000.0,0.059605,0.001573,48.464,48.495813,25.0,75.02376,Smurf
1080412,7.0,24.7,115301,21,23,tcp,1540,-------,8,3594,16090,24778600,Switch1,Router,12.080963,12.080963,12.091086,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,12.070839999999999,12.10121,1.0,50.029841999999995,Smurf
1080572,24.12,12.0,193745,24,23,ack,55,-------,13,6039,16103,885665,server1,Router,19.45429,19.45429,19.464292999999998,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,19.45429,19.484299,1.030026,50.051066999999996,Smurf
1080602,8.0,24.8,49979,8,21,tcp,1540,-------,9,1559,16088,24775500,clien-8,Switch1,5.915118,5.915118,5.925242,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.0,5.915118,5.945488,1.0,50.031853999999996,Smurf
1080697,17.0,24.19,47201,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,45.015243,45.051942,45.067184999999995,0.036699,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,45.0,45.12437,0.0,9.124369999999999,Smurf
1080759,14.1,24.34,481681,14,22,cbr,1000,-------,35,2197,6250,6250000,clien-14,Switch2,42.576,42.576011,42.586090999999996,1.1e-05,124.942626,124943.0,1000.0,0.059605,0.0016179999999999999,42.576,42.607858,25.0,75.02296,Smurf
1080765,1.0,24.1,156804,1,21,tcp,1540,-------,2,4897,16091,24780100,clien-1,Switch1,15.97861,15.97861,15.988732999999998,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,15.97861,16.008979,1.0,50.013418,Smurf
1080934,15.0,24.17,61028,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,58.015243000000005,58.041456999999994,58.0567,0.026213999999999998,23.068307,1511790.0,65535.2,0.131248,0.103399,58.0,58.103398999999996,0.0,9.103399000000001,Smurf
1081009,24.1,10.0,528271,23,22,ack,55,-------,11,14829,16103,885665,Router,Switch2,46.159656,46.159656,46.169659,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,46.149653,46.179663,1.0300129999999998,50.040562,Smurf
1081076,24.15,15.0,385676,24,23,ack,55,-------,16,11226,16092,885060,server1,Router,35.210066999999995,35.210066999999995,35.220071000000004,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,35.210066999999995,35.240077,1.030045,50.060221000000006,Smurf
1081156,15.0,24.15,10148,23,24,tcp,1540,-------,16,322,16092,24781700,Router,server1,2.184955,2.184955,2.195078,0.0,328.205808,505437.0,1540.0,0.236337,0.0,2.164709,2.195078,1.0,50.030211,Smurf
1081404,13.0,24.13,428056,23,24,tcp,1540,-------,14,12310,16103,24798600,Router,server1,38.483722,38.483722,38.493845,0.0,328.460131,505828.0,1540.0,0.236498,0.0,38.463475,38.493845,1.0,50.025737,Smurf
1081492,16.0,24.18,42936,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,41.015243,41.0467,41.061941999999995,0.031457,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,41.0,41.113884999999996,0.0,9.113885,Smurf
1081503,6.0,24.6,1032,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,2.0567,2.082914,2.098156,0.026213999999999998,23.0816,1512660.0,65535.2,0.131248,0.098156,2.0,2.098156,0.0,9.098156,Smurf
1081578,24.3,3.0,459174,24,23,ack,55,-------,4,13073,16091,885005,server1,Router,40.848118,40.848118,40.858121999999995,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,40.848118,40.878128000000004,1.030029,50.051929,Smurf
1081627,17.0,24.19,48293,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,46.015243,46.051942,46.067184999999995,0.036699,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,46.0,46.12437,0.0,9.124369999999999,Smurf
1081733,24.4,4.0,129017,23,21,ack,55,-------,5,4018,16091,885005,Router,Switch1,13.371660999999998,13.371660999999998,13.381664,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,13.361657999999998,13.391667000000002,1.030035,50.055377,Smurf
1081777,24.12,12.0,111805,22,12,ack,55,-------,13,3486,16103,885665,Switch2,clien-12,11.762144000000001,11.762144000000001,11.772147,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,11.742138,11.772147,1.030026,50.051066999999996,Smurf
1081794,0.1,24.2,446641,21,23,cbr,1000,-------,21,1861,6250,6250000,Switch1,Router,39.89808,39.898123,39.908203,4.3e-05,124.944425,124944.0,1000.0,0.059605,0.000166,39.888000000000005,39.918406,25.0,75.02224,Smurf
1081835,8.0,24.8,540355,21,23,tcp,1540,-------,9,15127,16088,24775500,Switch1,Router,47.086323,47.086323,47.096447,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.0,47.0762,47.10657,1.0,50.031853999999996,Smurf
1082141,1.0,24.1,160660,23,24,tcp,1540,-------,2,5020,16091,24780100,Router,server1,16.361994,16.361994,16.372117000000003,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,16.341747,16.372117000000003,1.0,50.013418,Smurf
1082346,7.0,24.7,430386,23,24,tcp,1540,-------,8,12357,16090,24778600,Router,server1,38.661157,38.662203000000005,38.672326,0.001046,328.167486,505378.0,1540.0,0.23630700000000002,0.0016,38.640357,38.672326,1.0,50.029841999999995,Smurf
1082447,15.0,24.17,38671,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,37.015243,37.041457,37.0567,0.026213999999999998,23.068307,1511790.0,65535.2,0.131248,0.103399,37.0,37.103398999999996,0.0,9.103399000000001,Smurf
1082514,6.0,24.6,50433,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,48.0567,48.082914,48.098156,0.026213999999999998,23.0816,1512660.0,65535.2,0.131248,0.098156,48.0,48.098156,0.0,9.098156,Smurf
1082780,24.6,6.0,231688,21,6,ack,55,-------,7,7214,16091,885005,Switch1,clien-6,23.04751,23.04751,23.057514,0.0,328.19309,18050.6,55.0,0.008440000000000001,0.0,23.027504,23.057514,1.0300479999999999,50.059112,Smurf
1082788,3.0,24.3,4296,3,21,tcp,1540,-------,4,134,16091,24780100,clien-3,Switch1,1.613042,1.613042,1.623165,0.0,328.240918,505490.0,1540.0,0.236321,3e-06,1.613042,1.643414,1.0,50.02192,Smurf
1082819,24.7,7.0,491920,21,7,ack,55,-------,8,13896,16090,884950,Switch1,clien-7,43.380733,43.380733,43.390736,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,43.360726,43.390736,1.030051,50.059851,Smurf
1083034,24.12,12.0,280801,24,23,ack,55,-------,13,8584,16103,885665,server1,Router,27.165258,27.165258,27.175261,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,27.165258,27.195266999999998,1.030026,50.051066999999996,Smurf
1083389,24.9,9.0,128473,21,9,ack,55,-------,10,3993,16085,884675,Switch1,clien-9,13.333604999999999,13.333604999999999,13.343607999999998,0.0,328.064183,18043.5,55.0,0.008437,0.0,13.313598,13.343607999999998,1.030058,50.060097999999996,Smurf
1083412,6.1,24.26,523711,21,23,cbr,1000,-------,27,2600,6250,6250000,Switch1,Router,45.81008,45.810559999999995,45.820640000000004,0.00047999999999999996,124.942027,124942.0,1000.0,0.059605,0.0010710000000000001,45.8,45.831311,25.0,75.0232,Smurf
1083528,24.8,8.0,197726,24,23,ack,55,-------,9,6153,16088,884840,server1,Router,19.832210999999997,19.832210999999997,19.842214000000002,0.0,328.113525,18046.2,55.0,0.008438,0.0,19.832210999999997,19.862220999999998,1.030054,50.061864,Smurf
1083881,1.0,24.1,194003,1,21,tcp,1540,-------,2,6057,16091,24780100,clien-1,Switch1,19.480603,19.480603,19.490726000000002,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,19.480603,19.510973,1.0,50.013418,Smurf
1084043,14.1,24.34,581652,22,23,cbr,1000,-------,35,3273,6250,6250000,Switch2,Router,51.19408,51.1944,51.20448,0.00032,124.942626,124943.0,1000.0,0.059605,0.00072,51.184,51.21496,25.0,75.02296,Smurf
1084199,7.0,24.7,148645,23,24,tcp,1540,-------,8,4634,16090,24778600,Router,server1,15.230884,15.230884,15.241007000000002,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,15.210637,15.241007000000002,1.0,50.029841999999995,Smurf
1084207,24.7,7.0,6171,21,7,ack,55,-------,8,184,16090,884950,Switch1,clien-7,1.810664,1.810664,1.8206669999999998,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,1.790658,1.8206669999999998,1.030051,50.059851,Smurf
1084735,19.1,24.39,262184,22,23,cbr,1000,-------,40,92,6250,6250000,Switch2,Router,25.74608,25.7468,25.75688,0.00072,124.940628,124941.0,1000.0,0.059605,0.00151,25.736,25.76775,25.0,75.02376,Smurf
1084797,1.0,24.1,67442,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,64.030486,64.030486,64.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,64.0,64.045728,0.0,9.045728,Smurf
1084869,5.0,24.5,59969,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,57.05145699999999,57.072428,57.08767099999999,0.020971,23.108231,1514400.0,65535.2,0.131248,0.087671,57.0,57.08767099999999,0.0,9.087671,Smurf
1084912,19.1,24.39,308374,22,23,cbr,1000,-------,40,535,6250,6250000,Switch2,Router,29.29008,29.2908,29.30088,0.00072,124.940628,124941.0,1000.0,0.059605,0.001546,29.28,29.311785999999998,25.0,75.02376,Smurf
1085525,11.0,24.11,113216,23,24,tcp,1540,-------,12,3540,16103,24798600,Router,server1,11.89381,11.89381,11.903933,0.0,328.522879,505925.0,1540.0,0.236498,0.0,11.873563,11.903933,1.0,50.016373,Smurf
1085544,8.0,24.9,36480,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,35.015243,35.051942,35.067184999999995,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,35.0,35.119128,0.0,9.119128,Smurf
1085772,18.0,24.2,41845,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,40.072428,40.119613,40.134856,0.047185000000000005,22.988868,1506580.0,65535.2,0.131248,0.134856,40.0,40.134856,0.0,9.134856,Smurf
1086065,6.0,24.6,268377,6,21,tcp,1540,-------,7,8272,16091,24780100,clien-6,Switch1,26.211997,26.211997,26.22212,0.0,328.192835,505416.0,1540.0,0.236321,0.0,26.211997,26.242365999999997,1.0,50.029102,Smurf
1086345,13.0,24.13,465339,13,22,tcp,1540,-------,14,13244,16103,24798600,clien-13,Switch2,41.322253,41.322253,41.332376000000004,0.0,328.460131,505828.0,1540.0,0.236498,0.000256,41.322253,41.352878999999994,1.0,50.025737,Smurf
1086511,14.1,24.34,452380,14,22,cbr,1000,-------,35,1916,6250,6250000,clien-14,Switch2,40.328,40.328,40.33808,0.0,124.942626,124943.0,1000.0,0.059605,0.000739,40.328,40.358979,25.0,75.02296,Smurf
1086629,11.0,24.11,112585,23,24,tcp,1540,-------,12,3522,16103,24798600,Router,server1,11.834046,11.834046,11.84417,0.0,328.522879,505925.0,1540.0,0.236498,0.0,11.8138,11.84417,1.0,50.016373,Smurf
1086786,8.0,24.9,70678,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,67.015243,67.05194200000001,67.067185,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,67.0,67.119128,0.0,9.119128,Smurf
1086848,0.1,24.2,624476,21,23,cbr,1000,-------,21,5401,6250,6250000,Switch1,Router,68.21808,68.21808,68.22816,0.0,124.944425,124944.0,1000.0,0.059605,0.0,68.208,68.23824,25.0,75.02224,Smurf
1086858,7.0,24.7,321192,7,21,tcp,1540,-------,8,9606,16090,24778600,clien-7,Switch1,30.263305,30.263305,30.273428000000003,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,30.263305,30.293674,1.0,50.029841999999995,Smurf
1086938,4.0,24.4,56777,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,54.015243000000005,54.030970999999994,54.046214,0.015728,23.134926,1516150.0,65535.2,0.131248,0.077185,54.0,54.077185,0.0,9.077185,Smurf
1086986,2.0,24.2,141065,2,21,tcp,1540,-------,3,4404,16091,24780100,clien-2,Switch1,14.497264999999999,14.497264999999999,14.507388,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,14.497264999999999,14.527635,1.0,50.018467,Smurf
1087016,10.0,24.11,57864,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,55.015243000000005,55.015243000000005,55.030485999999996,0.0,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,55.0,55.050971,0.0,9.050971,Smurf
1087110,24.13,13.0,129619,24,23,ack,55,-------,14,4031,16103,885665,server1,Router,13.417354999999999,13.417354999999999,13.427357999999998,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,13.417354999999999,13.447365,1.030032,50.055747,Smurf
1087114,13.1,24.33,629708,23,24,cbr,1000,-------,34,5660,6250,6250000,Router,server1,70.3004,70.30072,70.3108,0.00032,124.943026,124943.0,1000.0,0.059605,0.00056,70.28,70.3108,25.0,75.0228,Smurf
1087460,24.11,11.0,445855,23,22,ack,55,-------,12,12749,16103,885665,Router,Switch2,39.836147,39.836147,39.84615,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,39.826144,39.856154,1.030019,50.046382,Smurf
1087572,1.0,24.1,17719,23,24,tcp,1540,-------,2,562,16091,24780100,Router,server1,2.897555,2.897555,2.9076779999999998,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,2.877309,2.9076779999999998,1.0,50.013418,Smurf
1087597,9.1,24.29,539676,9,21,cbr,1000,-------,30,2753,6250,6250000,clien-9,Switch1,47.023999999999994,47.023999999999994,47.034079999999996,0.0,124.940828,124941.0,1000.0,0.059605,0.001458,47.023999999999994,47.055698,25.0,75.02368,Smurf
1087749,24.2,2.0,559953,23,21,ack,55,-------,3,15611,16091,885005,Router,Switch1,48.588175,48.588175,48.598178000000004,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,48.578171000000005,48.608181,1.030022,50.048477,Smurf
1088018,19.0,24.21,8585,19,22,ping,65535,-------,0,-1,210,13762400,client-19,switch2,9.0,9.0,9.015243,0.0,22.967447,1505180.0,65535.2,0.131248,0.143376,9.0,9.143376,0.0,9.143376,Smurf
1088413,8.1,24.28,577443,8,21,cbr,1000,-------,29,3115,6250,6250000,clien-8,Switch1,49.92,49.92,49.93008,0.0,124.94122800000001,124941.0,1000.0,0.059605,0.0014060000000000001,49.92,49.951646000000004,25.0,75.02351999999999,Smurf
1088706,24.1,10.0,220576,24,23,ack,55,-------,11,6875,16103,885665,server1,Router,21.982947,21.982947,21.99295,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,21.982947,22.012957,1.0300129999999998,50.040562,Smurf
1088750,24.11,11.0,232829,22,11,ack,55,-------,12,7261,16103,885665,Switch2,clien-11,23.154963000000002,23.154963000000002,23.164966,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,23.134957,23.164966,1.030019,50.046382,Smurf
1088901,17.0,24.19,52562,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,50.067184999999995,50.109128000000005,50.12437,0.041943,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,50.0,50.12437,0.0,9.124369999999999,Smurf
1088944,1.0,24.1,23610,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,23.030486,23.030486,23.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,23.0,23.045728,0.0,9.045728,Smurf
1089253,24.6,6.0,186144,23,21,ack,55,-------,7,5799,16091,885005,Router,Switch1,18.751405,18.751405,18.761409,0.0,328.19309,18050.6,55.0,0.008440000000000001,0.0,18.741401999999997,18.771411999999998,1.0300479999999999,50.059112,Smurf
1089314,4.0,24.4,443743,21,23,tcp,1540,-------,5,12698,16091,24780100,Switch1,Router,39.674203000000006,39.67488,39.685003,0.000677,328.217832,505455.0,1540.0,0.236321,0.0016,39.664056,39.696026,1.0,50.025368,Smurf
1089464,15.1,24.35,578890,22,23,cbr,1000,-------,36,3136,6250,6250000,Switch2,Router,50.098079999999996,50.09848,50.10856,0.0004,124.942227,124942.0,1000.0,0.059605,0.00088,50.088,50.11912,25.0,75.02311999999999,Smurf
1089471,5.0,24.5,71682,23,24,tcp,1540,-------,6,2233,16091,24780100,Router,server1,7.979634,7.979634,7.989757000000001,0.0,328.204637,505434.0,1540.0,0.236321,0.0,7.9593869999999995,7.989757000000001,1.0,50.027339000000005,Smurf
1089660,20.0,25.0,64456,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.172224,61.172224,61.202864,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.131581000000004,61.202864,1.201267,75.999728,Smurf
1089764,19.1,24.39,610225,23,24,cbr,1000,-------,40,4692,6250,6250000,Router,server1,62.55688000000001,62.557680000000005,62.56776,0.0008,124.940628,124941.0,1000.0,0.059605,0.0015199999999999999,62.536,62.56776,25.0,75.02376,Smurf
1089899,2.0,24.2,440162,2,21,tcp,1540,-------,3,12609,16091,24780100,clien-2,Switch1,39.391189000000004,39.391189000000004,39.401312,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,39.391189000000004,39.421559,1.0,50.018467,Smurf
1089986,24.1,1.0,73172,24,23,ack,55,-------,2,2282,16091,885005,server1,Router,8.100413,8.100413,8.110416,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,8.100413,8.130422,1.030016,50.043427,Smurf
1090106,2.0,24.16,31117,2,21,ping,65535,-------,0,-1,210,13762400,client-2,switch1,30.0,30.0,30.015242999999998,0.0,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,30.0,30.056214,0.0,9.056214,Smurf
1090233,20.0,25.0,74926,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.007101,71.007101,71.037741,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.007101,71.078384,1.201267,75.999728,Smurf
1090351,0.0,24.0,360156,21,23,tcp,1540,-------,1,10595,16091,24780100,Switch1,Router,33.264441999999995,33.264441999999995,33.274565,0.0,328.316229,505606.0,1540.0,0.236321,0.0,33.254319,33.284689,1.0,50.010675,Smurf
1090446,24.15,15.0,184330,22,15,ack,55,-------,16,5747,16092,885060,Switch2,clien-15,18.591939,18.591939,18.601942,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,18.571932,18.601942,1.030045,50.060221000000006,Smurf
1090563,5.0,24.5,526323,23,24,tcp,1540,-------,6,14771,16091,24780100,Router,server1,46.020189,46.020269,46.030392,8e-05,328.204637,505434.0,1540.0,0.236321,8e-05,45.999942,46.030392,1.0,50.027339000000005,Smurf
1091051,14.0,24.14,109600,23,24,tcp,1540,-------,15,3426,16103,24798600,Router,server1,11.555435000000001,11.555435000000001,11.565558,0.0,328.431807,505785.0,1540.0,0.236498,0.0,11.535189,11.565558,1.0,50.029965000000004,Smurf
1091261,24.7,7.0,184871,24,23,ack,55,-------,8,5751,16090,884950,server1,Router,18.621629000000002,18.621629000000002,18.631632999999997,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,18.621629000000002,18.651639000000003,1.030051,50.059851,Smurf
1091264,14.0,24.15,66368,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,63.015243000000005,63.036214,63.05145699999999,0.020971,23.094907,1513530.0,65535.2,0.131248,0.092914,63.0,63.092914,0.0,9.092914,Smurf
1091300,11.0,24.12,57865,11,22,ping,65535,-------,0,-1,210,13762400,client-11,switch2,55.0,55.0,55.015243000000005,0.0,23.175081,1518780.0,65535.2,0.131248,0.061457000000000005,55.0,55.061457,0.0,9.061457,Smurf
1091449,5.1,24.25,324638,23,24,cbr,1000,-------,26,691,6250,6250000,Router,server1,30.548479999999998,30.548845,30.558925,0.000365,124.942427,124942.0,1000.0,0.059605,0.000685,30.528000000000002,30.558925,25.0,75.02304000000001,Smurf
1091561,12.0,24.13,16080,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,16.015242999999998,16.025728,16.040971,0.010485,23.148296,1517030.0,65535.2,0.131248,0.07194199999999999,16.0,16.071942,0.0,9.071942,Smurf
1091595,5.0,24.5,489447,5,21,tcp,1540,-------,6,13847,16091,24780100,clien-5,Switch1,43.171898999999996,43.171898999999996,43.182023,0.0,328.204637,505434.0,1540.0,0.236321,0.0,43.171898999999996,43.202269,1.0,50.027339000000005,Smurf
1091608,13.0,24.13,66519,13,22,tcp,1540,-------,14,2075,16103,24798600,clien-13,Switch2,7.47081,7.47081,7.480933,0.0,328.460131,505828.0,1540.0,0.236498,0.0,7.47081,7.501179,1.0,50.025737,Smurf
1091658,10.0,24.11,49383,10,22,ping,65535,-------,0,-1,210,13762400,client-10,switch2,47.0,47.0,47.015243,0.0,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,47.0,47.050971000000004,0.0,9.050971,Smurf
1091678,8.0,24.9,21433,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,21.015242999999998,21.051942,21.067185000000002,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,21.0,21.119128,0.0,9.119128,Smurf
1092470,24.13,13.0,325021,23,22,ack,55,-------,14,9698,16103,885665,Router,Switch2,30.56673,30.56673,30.576733,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,30.556726,30.586736,1.030032,50.055747,Smurf
1092512,4.0,24.4,61017,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,58.015243000000005,58.030970999999994,58.046214,0.015728,23.134926,1516150.0,65535.2,0.131248,0.077185,58.0,58.077185,0.0,9.077185,Smurf
1092989,4.0,24.4,58879,4,21,ping,65535,-------,0,-1,210,13762400,client-4,switch1,56.0,56.0,56.015243000000005,0.0,23.134926,1516150.0,65535.2,0.131248,0.077185,56.0,56.077185,0.0,9.077185,Smurf
1093066,8.0,24.9,71767,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,68.015243,68.05194200000001,68.067185,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,68.0,68.119128,0.0,9.119128,Smurf
1093084,7.0,24.7,142884,7,21,tcp,1540,-------,8,4457,16090,24778600,clien-7,Switch1,14.667762,14.667762,14.677885,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,14.667762,14.698131,1.0,50.029841999999995,Smurf
1093365,4.0,24.4,551729,4,21,tcp,1540,-------,5,15416,16091,24780100,clien-4,Switch1,47.947024,47.947024,47.957147,0.0,328.217832,505455.0,1540.0,0.236321,0.001315,47.947024,47.978709,1.0,50.025368,Smurf
1093707,24.3,3.0,255981,23,21,ack,55,-------,4,7953,16091,885005,Router,Switch1,25.268078,25.268078,25.278082,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,25.258075,25.288085,1.030029,50.051929,Smurf
1093834,24.1,1.0,515122,23,21,ack,55,-------,2,14485,16091,885005,Router,Switch1,45.150797,45.150797,45.1608,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,45.140794,45.170803,1.030016,50.043427,Smurf
1093846,24.15,15.0,169450,23,22,ack,55,-------,16,5278,16092,885060,Router,Switch2,17.178956,17.178956,17.188959,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,17.168953,17.198961999999998,1.030045,50.060221000000006,Smurf
1094183,6.0,24.6,459696,23,24,tcp,1540,-------,7,13093,16091,24780100,Router,server1,40.909114,40.910038,40.920161,0.000924,328.192835,505416.0,1540.0,0.236321,0.0016010000000000002,40.888191,40.920161,1.0,50.029102,Smurf
1094343,14.0,24.15,4316,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,5.015243,5.036214,5.051457,0.020971,23.094907,1513530.0,65535.2,0.131248,0.092914,5.0,5.092914,0.0,9.092914,Smurf
1094476,7.0,24.7,147366,7,21,tcp,1540,-------,8,4595,16090,24778600,clien-7,Switch1,15.090001999999998,15.090001999999998,15.100125,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,15.090001999999998,15.120372,1.0,50.029841999999995,Smurf
1094563,12.0,24.12,332455,22,23,tcp,1540,-------,13,9899,16103,24798600,Switch2,Router,31.137583000000003,31.137583000000003,31.147706,0.0,328.491489,505876.0,1540.0,0.236498,0.0,31.12746,31.15783,1.0,50.021057,Smurf
1094707,24.0,0.0,352396,24,23,ack,55,-------,1,10390,16091,885005,server1,Router,32.656884000000005,32.656884000000005,32.666887,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,32.656884000000005,32.686893,1.03001,50.040684999999996,Smurf
1094720,18.0,24.2,31133,18,22,ping,65535,-------,0,-1,210,13762400,client-18,switch2,30.0,30.0,30.015242999999998,0.0,22.988868,1506580.0,65535.2,0.131248,0.134856,30.0,30.134856,0.0,9.134856,Smurf
1094971,9.0,24.9,550728,21,23,tcp,1540,-------,10,15389,16085,24770900,Switch1,Router,47.881946,47.881946,47.892069,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.0,47.871821999999995,47.902192,1.0,50.030088,Smurf
1095148,24.11,11.0,154544,24,23,ack,55,-------,12,4812,16103,885665,server1,Router,15.766229999999998,15.766229999999998,15.776234,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,15.766229999999998,15.79624,1.030019,50.046382,Smurf
1095275,1.0,24.1,133072,21,23,tcp,1540,-------,2,4158,16091,24780100,Switch1,Router,13.754949,13.754949,13.765072,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,13.744826000000002,13.775195000000002,1.0,50.013418,Smurf
1095292,3.0,24.3,426214,3,21,tcp,1540,-------,4,12260,16091,24780100,clien-3,Switch1,38.320689,38.320689,38.330812,0.0,328.240918,505490.0,1540.0,0.236321,0.0016,38.320689,38.352658,1.0,50.02192,Smurf
1095518,17.0,24.19,33250,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,32.067184999999995,32.109128000000005,32.12437,0.041943,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,32.0,32.12437,0.0,9.124369999999999,Smurf
1095848,8.0,24.8,185868,8,21,tcp,1540,-------,9,5801,16088,24775500,clien-8,Switch1,18.716501,18.716501,18.726623999999997,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.00011999999999999999,18.716501,18.74699,1.0,50.031853999999996,Smurf
1095943,24.8,8.0,24630,24,23,ack,55,-------,9,756,16088,884840,server1,Router,3.529704,3.529704,3.539707,0.0,328.113525,18046.2,55.0,0.008438,0.0,3.529704,3.559714,1.030054,50.061864,Smurf
1095961,18.1,24.38,596744,23,24,cbr,1000,-------,39,4023,6250,6250000,Router,server1,57.2048,57.20551999999999,57.2156,0.00072,124.941028,124941.0,1000.0,0.059605,0.0013599999999999999,57.184,57.2156,25.0,75.0236,Smurf
1096011,16.1,24.36,564831,22,23,cbr,1000,-------,37,2994,6250,6250000,Switch2,Router,48.96208,48.962573,48.972653,0.000493,124.941827,124942.0,1000.0,0.059605,0.0010960000000000002,48.952,48.983336,25.0,75.02328,Smurf
