,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1195985,20.0,25.0,68098,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.618477,64.618477,64.62848000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.587837,64.65912,1.201267,75.999728,SIDDOS
1196303,20.0,25.0,70250,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.646912,66.646912,66.677552,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.606269,66.677552,1.201267,75.999728,SIDDOS
1196579,20.0,25.0,63188,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.014765000000004,60.014765000000004,60.024768,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.984125,60.05540799999999,1.201267,75.999728,SIDDOS
1196640,20.0,25.0,73401,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.600045,69.600045,69.61004799999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.569405,69.640688,1.201267,75.999728,SIDDOS
1196876,20.0,25.0,60296,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.332781000000004,57.333397,57.3434,0.000616,94.7212,5209.67,55.0,0.0037159999999999997,0.071899,57.302141000000006,57.37404,1.201267,75.999728,SIDDOS
1197614,20.0,25.0,72567,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.795097,68.795097,68.825737,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071516,68.754221,68.825737,1.201267,75.999728,SIDDOS
1198484,20.0,25.0,71073,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.387562,67.387562,67.41820200000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.387562,67.458845,1.201267,75.999728,SIDDOS
1198679,20.0,25.0,67440,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.07243100000001,64.07243100000001,64.103071,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.10973,63.993341,64.103071,1.201267,75.999728,SIDDOS
1198937,20.0,25.0,56771,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,53.988525,53.988525,54.019165,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.11454600000000001,53.988525,54.10307099999999,1.201267,75.999728,SIDDOS
1199610,20.0,25.0,58799,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.882749,55.882749,55.913389,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.882749,55.954032,1.201267,75.999728,SIDDOS
1199774,20.0,25.0,71844,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.109402,68.109402,68.119405,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.078762,68.15004499999999,1.201267,75.999728,SIDDOS
1200045,20.0,25.0,58369,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.468029,55.468029,55.49866899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.468029,55.539312,1.201267,75.999728,SIDDOS
1200174,20.0,25.0,78838,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.822525,74.822525,74.853165,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.822525,74.89380799999999,1.201267,75.999728,SIDDOS
1200186,20.0,25.0,74603,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.752045,70.752045,70.762048,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.721405,70.792688,1.201267,75.999728,SIDDOS
1200822,20.0,25.0,61610,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.536319999999996,58.536319999999996,58.566959999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.495677,58.566959999999995,1.201267,75.999728,SIDDOS
1201132,20.0,25.0,75380,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.526189,71.526189,71.536192,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.495549,71.56683199999999,1.201267,75.999728,SIDDOS
1201614,20.0,25.0,58830,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,55.99633299999999,55.99633299999999,56.006336,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.965693,56.036976,1.201267,75.999728,SIDDOS
1201811,20.0,25.0,78685,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.656637,74.656637,74.68727700000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.656637,74.72792,1.201267,75.999728,SIDDOS
1201964,20.0,25.0,72719,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.892461,68.892461,68.923101,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.892461,68.96374399999999,1.201267,75.999728,SIDDOS
1202584,20.0,25.0,70397,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.775149,66.775149,66.785152,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.744509,66.815792,1.201267,75.999728,SIDDOS
1202628,20.0,25.0,60715,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.719853,57.719853,57.729856000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.689213,57.760495999999996,1.201267,75.999728,SIDDOS
1202987,20.0,25.0,59205,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.316970999999995,56.316970999999995,56.326974,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.286331000000004,56.357614,1.201267,75.999728,SIDDOS
1203480,20.0,25.0,76138,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.20518100000001,72.20518100000001,72.235821,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.20518100000001,72.276464,1.201267,75.999728,SIDDOS
1203866,20.0,25.0,63963,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.747501,60.747501,60.757504000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.716861,60.788143999999996,1.201267,75.999728,SIDDOS
1203991,20.0,25.0,63656,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.43415699999999,60.43415699999999,60.44416,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.403517,60.4748,1.201267,75.999728,SIDDOS
1204246,20.0,25.0,71956,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.192346,68.192346,68.202349,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.16170600000001,68.232989,1.201267,75.999728,SIDDOS
1204379,1.0,24.1,64496,1,21,tcp,1540,-------,2,2015,16091,24780100,clien-1,Switch1,7.283142,7.283142,7.293266,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,7.283142,7.313511999999999,1.0,50.013418,SIDDOS
1204553,20.0,25.0,57145,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.385555000000004,54.385555000000004,54.416194999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.344910999999996,54.416194999999995,1.201267,75.999728,SIDDOS
1204674,20.0,25.0,71686,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.008813,68.008813,68.03945300000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.96817,68.03945300000001,1.201267,75.999728,SIDDOS
1204739,20.0,25.0,57716,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.870222999999996,54.870222999999996,54.900863,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.870222999999996,54.941506999999994,1.201267,75.999728,SIDDOS
1205814,20.0,25.0,65419,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.085501,62.085501,62.116141000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.085501,62.156783999999995,1.201267,75.999728,SIDDOS
1206053,20.0,25.0,63190,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.07243100000001,60.07243100000001,60.10307099999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.10973,59.993341,60.10307099999999,1.201267,75.999728,SIDDOS
1206064,20.0,25.0,76994,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.046829,73.046829,73.056832,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.016189,73.08747199999999,1.201267,75.999728,SIDDOS
1206250,20.0,25.0,58680,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.799805000000006,55.799805000000006,55.830445,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.799805000000006,55.871088,1.201267,75.999728,SIDDOS
1206837,20.0,25.0,61010,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.014765000000004,58.014765000000004,58.024768,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.984125,58.05540799999999,1.201267,75.999728,SIDDOS
1207736,24.8,8.0,30401,24,23,ack,55,-------,9,940,16088,884840,server1,Router,4.073856,4.073856,4.0838589999999995,0.0,328.113525,18046.2,55.0,0.008438,0.0,4.073856,4.103866,1.030054,50.061864,SIDDOS
1207930,20.0,25.0,69949,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.324352,66.324352,66.35499200000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.283709,66.35499200000001,1.201267,75.999728,SIDDOS
1208423,20.0,25.0,75995,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.085373,72.085373,72.116013,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.085373,72.15665600000001,1.201267,75.999728,SIDDOS
1208686,20.0,25.0,71063,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.418989,67.418989,67.449629,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.378346,67.449629,1.201267,75.999728,SIDDOS
1208747,20.0,25.0,66351,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.988728,62.988728,63.01936800000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.114343,62.988728,63.10307099999999,1.201267,75.999728,SIDDOS
1209455,20.0,25.0,78065,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,74.107456,74.107456,74.13809599999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.066813,74.13809599999999,1.201267,75.999728,SIDDOS
1209890,20.0,25.0,68037,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.545536,64.545536,64.576176,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.50489300000001,64.576176,1.201267,75.999728,SIDDOS
1210193,20.0,25.0,75087,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.20985300000001,71.20985300000001,71.240493,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.20985300000001,71.281136,1.201267,75.999728,SIDDOS
1210616,20.0,25.0,61467,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.406509,58.406509,58.416512,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.375868999999994,58.447152,1.201267,75.999728,SIDDOS
1210739,20.0,25.0,79100,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.370048,75.370048,75.400688,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.32940500000001,75.400688,1.201267,75.999728,SIDDOS
1211331,20.0,25.0,75484,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.532413,71.532413,71.563053,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.532413,71.603696,1.201267,75.999728,SIDDOS
1211525,20.0,25.0,73114,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.352,69.352,69.38264000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.311357,69.38264000000001,1.201267,75.999728,SIDDOS
1211748,20.0,25.0,69961,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.379648,66.379648,66.410288,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.339005,66.410288,1.201267,75.999728,SIDDOS
1212215,20.0,25.0,58797,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.914176,55.914176,55.944816,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.873532999999995,55.944816,1.201267,75.999728,SIDDOS
1212287,20.0,25.0,58470,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.610048,55.610048,55.640688,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.569405,55.640688,1.201267,75.999728,SIDDOS
1212622,20.0,25.0,78398,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,74.429229,74.429229,74.43923199999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.398589,74.469872,1.201267,75.999728,SIDDOS
1212671,20.0,25.0,62140,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.080064,59.080064,59.110704000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.039421,59.110704000000005,1.201267,75.999728,SIDDOS
1212848,20.0,25.0,69657,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.079277,66.079277,66.08928,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.048637,66.11992,1.201267,75.999728,SIDDOS
1212978,20.0,25.0,71478,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.74698599999999,67.74698599999999,67.777626,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.74698599999999,67.818269,1.201267,75.999728,SIDDOS
1213179,20.0,25.0,79200,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,75.790205,75.790205,75.82084499999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.790205,75.861488,1.201267,75.999728,SIDDOS
1213264,20.0,25.0,66320,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.936424,62.936424,62.946427,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.905784,62.977067000000005,1.201267,75.999728,SIDDOS
1213513,20.0,25.0,70383,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.747501,66.747501,66.757504,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.716861,66.78814399999999,1.201267,75.999728,SIDDOS
1213633,20.0,25.0,61684,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.615485,58.615485,58.646125,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.615485,58.68676800000001,1.201267,75.999728,SIDDOS
1214062,20.0,25.0,60077,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.11955,57.11955,57.15019,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.078906999999994,57.15019,1.201267,75.999728,SIDDOS
1214118,20.0,25.0,56985,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.206573999999996,54.206573999999996,54.216577,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,54.175934,54.247217000000006,1.201267,75.999728,SIDDOS
1214469,20.0,25.0,61976,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.919613,58.919613,58.950253000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.919613,58.990896,1.201267,75.999728,SIDDOS
1214596,20.0,25.0,64808,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.536319999999996,61.536319999999996,61.566959999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.495677,61.566959999999995,1.201267,75.999728,SIDDOS
1215321,20.0,25.0,76981,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.019968,73.019968,73.050608,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.979325,73.050608,1.201267,75.999728,SIDDOS
1216032,20.0,25.0,60879,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.913389,57.913389,57.92339200000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.882749,57.954032,1.201267,75.999728,SIDDOS
1216329,20.0,25.0,62123,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.072433999999994,59.073071,59.103711,0.000637,94.7212,5209.67,55.0,0.0037159999999999997,0.101154,59.002556999999996,59.103711,1.201267,75.999728,SIDDOS
1216534,20.0,25.0,67162,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,63.784365,63.784365,63.794368000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.753725,63.825008,1.201267,75.999728,SIDDOS
1216634,20.0,25.0,61800,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.701420999999996,58.701420999999996,58.711424,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.670781000000005,58.742064,1.201267,75.999728,SIDDOS
1217248,20.0,25.0,61189,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.153792,58.153792,58.184431999999994,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.113149,58.184431999999994,1.201267,75.999728,SIDDOS
1218745,20.0,25.0,76832,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.872512,72.872512,72.903152,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.831869,72.903152,1.201267,75.999728,SIDDOS
1218823,20.0,25.0,72895,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.088989,69.088989,69.09899200000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.05834899999999,69.129632,1.201267,75.999728,SIDDOS
1219127,20.0,25.0,62577,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.443373,59.443373,59.453376,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.412732999999996,59.484016000000004,1.201267,75.999728,SIDDOS
1219319,20.0,25.0,76435,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,72.539949,72.539949,72.549952,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.509309,72.58059200000001,1.201267,75.999728,SIDDOS
1219320,20.0,25.0,58190,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.320572999999996,55.320572999999996,55.351213,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.320572999999996,55.391856000000004,1.201267,75.999728,SIDDOS
1219935,1.0,24.1,114113,1,21,tcp,1540,-------,2,3568,16091,24780100,clien-1,Switch1,11.960184,11.960184,11.970307,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,11.960184,11.990554,1.0,50.013418,SIDDOS
1220277,20.0,25.0,61081,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.080064,58.080064,58.110704000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.039421,58.110704000000005,1.201267,75.999728,SIDDOS
1220348,20.0,25.0,63866,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,60.633917000000004,60.633917000000004,60.664556999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.633917000000004,60.7052,1.201267,75.999728,SIDDOS
1220734,20.0,25.0,69970,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.39808000000001,66.39808000000001,66.42872,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.357437,66.42872,1.201267,75.999728,SIDDOS
1221485,20.0,25.0,66198,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.863482999999995,62.863482999999995,62.894123,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.82284,62.894123,1.201267,75.999728,SIDDOS
1222284,20.0,25.0,75640,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.68908499999999,71.68908499999999,71.719725,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.68908499999999,71.760368,1.201267,75.999728,SIDDOS
1222776,20.0,25.0,64808,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.526317000000006,61.526317000000006,61.536319999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.495677,61.566959999999995,1.201267,75.999728,SIDDOS
1222801,20.0,25.0,64140,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,60.891965,60.891965,60.922605000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.891965,60.963248,1.201267,75.999728,SIDDOS
1222998,20.0,25.0,69661,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.05785300000001,66.05785300000001,66.088493,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.05785300000001,66.129136,1.201267,75.999728,SIDDOS
1223112,20.0,25.0,59424,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.482859,56.482859,56.492862,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.45221899999999,56.523502,1.201267,75.999728,SIDDOS
1223129,20.0,25.0,73665,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.81201300000001,69.81201300000001,69.822016,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.781373,69.85265600000001,1.201267,75.999728,SIDDOS
1223472,20.0,25.0,67160,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,63.775149,63.775149,63.785152000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.744508999999994,63.815792,1.201267,75.999728,SIDDOS
1224184,20.0,25.0,75029,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.117693,71.117693,71.148333,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.117693,71.188976,1.201267,75.999728,SIDDOS
1224761,20.0,25.0,75376,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.51776,71.51776,71.5484,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.477117,71.5484,1.201267,75.999728,SIDDOS
1224958,20.0,25.0,73586,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.785152,69.785152,69.815792,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.744509,69.815792,1.201267,75.999728,SIDDOS
1225187,20.0,25.0,72588,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.821725,68.821725,68.831728,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.791085,68.862368,1.201267,75.999728,SIDDOS
1225396,20.0,25.0,63373,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.190656000000004,60.190656000000004,60.221295999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.150013,60.221295999999995,1.201267,75.999728,SIDDOS
1226005,24.14,14.0,358659,24,23,ack,55,-------,15,10550,16103,885665,server1,Router,33.138264,33.138264,33.148267,0.0,328.43200099999996,18063.8,55.0,0.008445999999999999,0.0,33.138264,33.168274,1.030038,50.059974,SIDDOS
1226915,20.0,25.0,67474,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.077047,64.077047,64.107687,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.07748200000000001,64.03020500000001,64.107687,1.201267,75.999728,SIDDOS
1228354,20.0,25.0,61760,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.692205,58.692205,58.702208,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.661565,58.732848,1.201267,75.999728,SIDDOS
1228530,20.0,25.0,72268,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.471517,68.471517,68.48151999999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.440877,68.51216,1.201267,75.999728,SIDDOS
1228899,20.0,25.0,77423,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.443117,73.443117,73.45312,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.412477,73.48376,1.201267,75.999728,SIDDOS
1229342,20.0,25.0,77918,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.969216,73.969216,73.99985600000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.928573,73.99985600000001,1.201267,75.999728,SIDDOS
1229393,20.0,25.0,63670,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.471807999999996,60.471807999999996,60.502448,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.431165,60.502448,1.201267,75.999728,SIDDOS
1229448,20.0,25.0,61313,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.24140799999999,58.24140799999999,58.272048,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.200765000000004,58.272048,1.201267,75.999728,SIDDOS
1230183,20.0,25.0,68400,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.941824,64.941824,64.972464,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.90118100000001,64.972464,1.201267,75.999728,SIDDOS
1230224,20.0,25.0,76722,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.76735699999999,72.76735699999999,72.797997,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.76735699999999,72.83864,1.201267,75.999728,SIDDOS
1230229,20.0,25.0,65044,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.757504000000004,61.757504000000004,61.788143999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.716861,61.788143999999996,1.201267,75.999728,SIDDOS
1230294,20.0,25.0,67089,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,63.615485,63.615485,63.646125,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.615485,63.68676800000001,1.201267,75.999728,SIDDOS
1231162,20.0,25.0,67592,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.076285,64.076285,64.106925,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.076285,64.147568,1.201267,75.999728,SIDDOS
1231516,20.0,25.0,422,23,25,tcp,55,-------,0,1,7085,389675,router,webcache,1.384476,1.384476,1.415116,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,1.343833,1.415116,1.201267,75.999728,SIDDOS
1231584,20.0,25.0,63995,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,60.726077000000004,60.726077000000004,60.756717,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.726077000000004,60.79736,1.201267,75.999728,SIDDOS
1232152,20.0,25.0,70667,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.984125,66.984125,67.014765,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.984125,67.055408,1.201267,75.999728,SIDDOS
1232240,20.0,25.0,74098,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.226733,70.226733,70.236736,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.196093,70.267376,1.201267,75.999728,SIDDOS
1233372,2.0,24.2,131430,23,24,tcp,1540,-------,3,4103,16091,24780100,Router,server1,13.611576999999999,13.611576999999999,13.6217,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,13.591331,13.6217,1.0,50.018467,SIDDOS
1233373,24.6,6.0,346574,21,6,ack,55,-------,7,10232,16091,885005,Switch1,clien-6,32.230593,32.230593,32.240596000000004,0.0,328.19309,18050.6,55.0,0.008440000000000001,0.0,32.210586,32.240596000000004,1.0300479999999999,50.059112,SIDDOS
